Animal,Experiment,Box,phase,subphase,component,freezing,motion
49,20240603_SEFL_21J_trec2_g13,1,trec,2,min_01,0,134.19
49,20240603_SEFL_21J_trec2_g13,1,trec,2,min_02,0,210.42
49,20240603_SEFL_21J_trec2_g13,1,trec,2,min_03,0,130.06
49,20240603_SEFL_21J_trec2_g13,1,trec,2,min_04,0,256.66
49,20240603_SEFL_21J_trec2_g13,1,trec,2,min_05,3.28,196.83
49,20240603_SEFL_21J_trec2_g13,1,trec,2,avg,0.66,185.63
50,20240601_sefl21j_trec1_g13,2,trec,1,min_01,77.72,8.93
50,20240601_sefl21j_trec1_g13,2,trec,1,min_02,97.11,1.12
50,20240601_sefl21j_trec1_g13,2,trec,1,min_03,95.61,0.92
50,20240601_sefl21j_trec1_g13,2,trec,1,min_04,41.28,50.74
50,20240601_sefl21j_trec1_g13,2,trec,1,min_05,12.56,123.6
50,20240601_sefl21j_trec1_g13,2,trec,1,avg,65.03,37.06
50,20240603_SEFL_21J_trec2_g13,2,trec,2,min_01,20.72,103.45
50,20240603_SEFL_21J_trec2_g13,2,trec,2,min_02,83.39,5.66
50,20240603_SEFL_21J_trec2_g13,2,trec,2,min_03,46.28,21.03
50,20240603_SEFL_21J_trec2_g13,2,trec,2,min_04,5.28,198.89
50,20240603_SEFL_21J_trec2_g13,2,trec,2,min_05,25.94,91.08
50,20240603_SEFL_21J_trec2_g13,2,trec,2,avg,36.77,84.02
51,20240601_sefl21j_trec1_g13,3,trec,1,min_01,3.83,184.11
51,20240601_sefl21j_trec1_g13,3,trec,1,min_02,27.33,53.74
51,20240601_sefl21j_trec1_g13,3,trec,1,min_03,28,84.08
51,20240601_sefl21j_trec1_g13,3,trec,1,min_04,23.44,93.02
51,20240601_sefl21j_trec1_g13,3,trec,1,min_05,52.67,24.71
51,20240601_sefl21j_trec1_g13,3,trec,1,avg,27.09,87.93
51,20240603_SEFL_21J_trec2_g13,3,trec,2,min_01,1.94,207.14
51,20240603_SEFL_21J_trec2_g13,3,trec,2,min_02,0,166.49
51,20240603_SEFL_21J_trec2_g13,3,trec,2,min_03,10.94,99.69
51,20240603_SEFL_21J_trec2_g13,3,trec,2,min_04,13.61,123.45
51,20240603_SEFL_21J_trec2_g13,3,trec,2,min_05,8.06,157.5
51,20240603_SEFL_21J_trec2_g13,3,trec,2,avg,6.91,150.86
52,20240601_sefl21j_trec1_g13,4,trec,1,min_01,47.67,18.39
52,20240601_sefl21j_trec1_g13,4,trec,1,min_02,71.89,8.32
52,20240601_sefl21j_trec1_g13,4,trec,1,min_03,65.22,9.3
52,20240601_sefl21j_trec1_g13,4,trec,1,min_04,32.5,40.31
52,20240601_sefl21j_trec1_g13,4,trec,1,min_05,0,204.56
52,20240601_sefl21j_trec1_g13,4,trec,1,avg,43.61,56.18
52,20240603_SEFL_21J_trec2_g13,4,trec,2,min_01,49.39,31.15
52,20240603_SEFL_21J_trec2_g13,4,trec,2,min_02,60.44,13.6
52,20240603_SEFL_21J_trec2_g13,4,trec,2,min_03,12.39,120.65
52,20240603_SEFL_21J_trec2_g13,4,trec,2,min_04,30.5,101.6
52,20240603_SEFL_21J_trec2_g13,4,trec,2,min_05,26.33,85.11
52,20240603_SEFL_21J_trec2_g13,4,trec,2,avg,35.98,70.42
53,20240601_sefl21j_trec1_g14,1,trec,1,min_01,58.5,14.92
53,20240601_sefl21j_trec1_g14,1,trec,1,min_02,86.89,3.6
53,20240601_sefl21j_trec1_g14,1,trec,1,min_03,44.83,98
53,20240601_sefl21j_trec1_g14,1,trec,1,min_04,5.17,144.93
53,20240601_sefl21j_trec1_g14,1,trec,1,min_05,6.83,147.24
53,20240601_sefl21j_trec1_g14,1,trec,1,avg,40.44,81.74
53,20240603_SEFL_21J_trec2_g14,1,trec,2,min_01,60.33,19
53,20240603_SEFL_21J_trec2_g14,1,trec,2,min_02,65.78,18.87
53,20240603_SEFL_21J_trec2_g14,1,trec,2,min_03,60.61,15.36
53,20240603_SEFL_21J_trec2_g14,1,trec,2,min_04,5.17,141.28
53,20240603_SEFL_21J_trec2_g14,1,trec,2,min_05,7.67,185.45
53,20240603_SEFL_21J_trec2_g14,1,trec,2,avg,39.91,75.99
54,20240601_sefl21j_trec1_g14,2,trec,1,min_01,72.83,5.44
54,20240601_sefl21j_trec1_g14,2,trec,1,min_02,73.83,7.82
54,20240601_sefl21j_trec1_g14,2,trec,1,min_03,76.5,5.31
54,20240601_sefl21j_trec1_g14,2,trec,1,min_04,15.33,103.4
54,20240601_sefl21j_trec1_g14,2,trec,1,min_05,39,54.23
54,20240601_sefl21j_trec1_g14,2,trec,1,avg,55.58,35.24
54,20240603_SEFL_21J_trec2_g14,2,trec,2,min_01,77.78,3.36
54,20240603_SEFL_21J_trec2_g14,2,trec,2,min_02,88.61,1.58
54,20240603_SEFL_21J_trec2_g14,2,trec,2,min_03,59.28,22.02
54,20240603_SEFL_21J_trec2_g14,2,trec,2,min_04,0,210.93
54,20240603_SEFL_21J_trec2_g14,2,trec,2,min_05,15.11,137.03
54,20240603_SEFL_21J_trec2_g14,2,trec,2,avg,48.16,74.99
55,20240601_sefl21j_trec1_g14,3,trec,1,min_01,79,4.35
55,20240601_sefl21j_trec1_g14,3,trec,1,min_02,71.67,5.28
55,20240601_sefl21j_trec1_g14,3,trec,1,min_03,86.78,3.01
55,20240601_sefl21j_trec1_g14,3,trec,1,min_04,88.11,2.94
55,20240601_sefl21j_trec1_g14,3,trec,1,min_05,80.67,4.04
55,20240601_sefl21j_trec1_g14,3,trec,1,avg,81.24,3.92
55,20240603_SEFL_21J_trec2_g14,3,trec,2,min_01,27.33,23.77
55,20240603_SEFL_21J_trec2_g14,3,trec,2,min_02,27.67,51.89
55,20240603_SEFL_21J_trec2_g14,3,trec,2,min_03,17.5,35.19
55,20240603_SEFL_21J_trec2_g14,3,trec,2,min_04,2.22,186.55
55,20240603_SEFL_21J_trec2_g14,3,trec,2,min_05,14.78,112.63
55,20240603_SEFL_21J_trec2_g14,3,trec,2,avg,17.9,82.01
56,20240601_sefl21j_trec1_g14,4,trec,1,min_01,31.06,78.53
56,20240601_sefl21j_trec1_g14,4,trec,1,min_02,68.61,18.17
56,20240601_sefl21j_trec1_g14,4,trec,1,min_03,59.33,17.52
56,20240601_sefl21j_trec1_g14,4,trec,1,min_04,44.78,50.15
56,20240601_sefl21j_trec1_g14,4,trec,1,min_05,3.33,179.83
56,20240601_sefl21j_trec1_g14,4,trec,1,avg,41.42,68.84
56,20240603_SEFL_21J_trec2_g14,4,trec,2,min_01,22.67,53.47
56,20240603_SEFL_21J_trec2_g14,4,trec,2,min_02,31.22,79.75
56,20240603_SEFL_21J_trec2_g14,4,trec,2,min_03,20.11,76.13
56,20240603_SEFL_21J_trec2_g14,4,trec,2,min_04,5.89,141.54
56,20240603_SEFL_21J_trec2_g14,4,trec,2,min_05,32.11,45.25
56,20240603_SEFL_21J_trec2_g14,4,trec,2,avg,22.64,79.23
57,20240601_sefl21j_trec1_g15,1,trec,1,min_01,57.39,12.11
57,20240601_sefl21j_trec1_g15,1,trec,1,min_02,77.78,7.07
57,20240601_sefl21j_trec1_g15,1,trec,1,min_03,34.72,49.79
57,20240601_sefl21j_trec1_g15,1,trec,1,min_04,78.89,6.94
57,20240601_sefl21j_trec1_g15,1,trec,1,min_05,71.39,8.78
57,20240601_sefl21j_trec1_g15,1,trec,1,avg,64.19,16.94
57,20240603_SEFL_21J_trec2_g15,1,trec,2,min_01,48.78,14.67
57,20240603_SEFL_21J_trec2_g15,1,trec,2,min_02,88.78,2.69
57,20240603_SEFL_21J_trec2_g15,1,trec,2,min_03,92.5,2.18
57,20240603_SEFL_21J_trec2_g15,1,trec,2,min_04,88.22,3.49
57,20240603_SEFL_21J_trec2_g15,1,trec,2,min_05,81.61,3.3
57,20240603_SEFL_21J_trec2_g15,1,trec,2,avg,79.98,5.26
58,20240601_sefl21j_trec1_g15,2,trec,1,min_01,4.22,91.82
58,20240601_sefl21j_trec1_g15,2,trec,1,min_02,19.67,90.21
58,20240601_sefl21j_trec1_g15,2,trec,1,min_03,0,169.4
58,20240601_sefl21j_trec1_g15,2,trec,1,min_04,7.67,100.28
58,20240601_sefl21j_trec1_g15,2,trec,1,min_05,2.61,177.94
58,20240601_sefl21j_trec1_g15,2,trec,1,avg,7.1,125.93
58,20240603_SEFL_21J_trec2_g15,2,trec,2,min_01,3.89,104.87
58,20240603_SEFL_21J_trec2_g15,2,trec,2,min_02,7.06,111.09
58,20240603_SEFL_21J_trec2_g15,2,trec,2,min_03,3.67,183.77
58,20240603_SEFL_21J_trec2_g15,2,trec,2,min_04,30.94,98.85
58,20240603_SEFL_21J_trec2_g15,2,trec,2,min_05,7.17,123.39
58,20240603_SEFL_21J_trec2_g15,2,trec,2,avg,10.54,124.4
59,20240601_sefl21j_trec1_g15,3,trec,1,min_01,23.78,21.39
59,20240601_sefl21j_trec1_g15,3,trec,1,min_02,42.44,40.12
59,20240601_sefl21j_trec1_g15,3,trec,1,min_03,36.28,74.45
59,20240601_sefl21j_trec1_g15,3,trec,1,min_04,18.17,121.26
59,20240601_sefl21j_trec1_g15,3,trec,1,min_05,39.72,41.03
59,20240601_sefl21j_trec1_g15,3,trec,1,avg,32.08,59.65
59,20240603_SEFL_21J_trec2_g15,3,trec,2,min_01,13.44,142.72
59,20240603_SEFL_21J_trec2_g15,3,trec,2,min_02,23,113.26
59,20240603_SEFL_21J_trec2_g15,3,trec,2,min_03,13.17,120.69
59,20240603_SEFL_21J_trec2_g15,3,trec,2,min_04,22.67,134.12
59,20240603_SEFL_21J_trec2_g15,3,trec,2,min_05,0,194.97
59,20240603_SEFL_21J_trec2_g15,3,trec,2,avg,14.49,141.15
60,20240601_sefl21j_trec1_g15,4,trec,1,min_01,7.83,92.45
60,20240601_sefl21j_trec1_g15,4,trec,1,min_02,13.78,68.74
60,20240601_sefl21j_trec1_g15,4,trec,1,min_03,5.5,125.78
60,20240601_sefl21j_trec1_g15,4,trec,1,min_04,8.17,106.74
60,20240601_sefl21j_trec1_g15,4,trec,1,min_05,7.89,131.81
60,20240601_sefl21j_trec1_g15,4,trec,1,avg,8.63,105.11
60,20240603_SEFL_21J_trec2_g15,4,trec,2,min_01,18.28,38.67
60,20240603_SEFL_21J_trec2_g15,4,trec,2,min_02,0,158.02
60,20240603_SEFL_21J_trec2_g15,4,trec,2,min_03,3.44,126.1
60,20240603_SEFL_21J_trec2_g15,4,trec,2,min_04,18.83,101.37
60,20240603_SEFL_21J_trec2_g15,4,trec,2,min_05,4.28,123.05
60,20240603_SEFL_21J_trec2_g15,4,trec,2,avg,9.01,109.44
