Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
11,1,3,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",light,FALSE,3,"(5400, 7200)",0.478622987,0.523598001,1724.721543,174.7526767
11,1,3,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",light,FALSE,4,"(7200, 9000)",0.329816768,0.673514714,1659.974965,168.1924074
12,1,4,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,0,"(0, 1800)",0.208772904,0.805108273,1049.535778,106.4950943
12,1,4,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,1,"(1800, 3600)",0.227096058,0.773459189,1263.05829,128.1609588
12,1,4,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,2,"(3600, 5400)",0.191004997,0.808995003,1190.367768,120.7851417
12,1,4,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,3,"(5400, 7200)",0.493614659,0.508051083,1355.679432,137.5591114
12,1,4,21J_LD1_09_10_11_12_2024-05-26 13-35-28.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,4,"(7200, 9000)",0.171571349,0.838978345,1019.612526,103.458819
13,1,1,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,0,"(0, 1800)",0.558578567,0.445863409,1811.485823,180.7892636
13,1,1,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,1,"(1800, 3600)",0.427540255,0.584119933,1622.346081,161.9128064
13,1,1,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,2,"(3600, 5400)",0.352026652,0.651304831,1311.888033,130.9285828
13,1,1,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,3,"(5400, 7200)",0.251526929,0.751804553,1227.619901,122.5184846
13,1,1,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,4,"(7200, 9000)",0.41143809,0.595780122,1368.50794,136.5793426
14,1,2,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",dark,FALSE,0,"(0, 1800)",0.577456968,0.429761244,1741.759257,174.336097
14,1,2,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",dark,FALSE,1,"(1800, 3600)",0.340366463,0.662965019,1537.98709,153.9401415
14,1,2,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",dark,FALSE,2,"(3600, 5400)",0.490283176,0.511937812,1538.12088,153.9535329
14,1,2,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",dark,FALSE,3,"(5400, 7200)",0.370905053,0.631315936,1257.763567,125.89202
14,1,2,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",dark,FALSE,4,"(7200, 9000)",0.453081621,0.563020544,1222.918036,122.4042625
15,1,3,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,0,"(0, 1800)",0.406996113,0.598556358,1503.106258,152.2981162
15,1,3,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,1,"(1800, 3600)",0.472515269,0.529150472,1568.799375,158.954291
15,1,3,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,2,"(3600, 5400)",0.530816213,0.472515269,1570.006543,159.076604
15,1,3,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,3,"(5400, 7200)",0.324819545,0.680732926,1281.559328,129.8504816
15,1,3,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,4,"(7200, 9000)",0.376457524,0.623542476,1504.195853,152.4085164
16,1,4,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,0,"(0, 1800)",0.652415325,0.350360911,1863.210595,189.0576692
16,1,4,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,1,"(1800, 3600)",0.238756247,0.763464742,1411.643333,143.2376989
16,1,4,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,2,"(3600, 5400)",0.414769572,0.590227651,1477.262919,149.8960371
16,1,4,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,3,"(5400, 7200)",0.011104942,0.988895058,1159.739255,117.6773045
16,1,4,21J_LD1_13_14_15_16_2024-05-26 13-49-02.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8382352941176483, 105.50000000000001, 103.94117647058825, 3.397058823529413], [3.397058823529413, 103.94117647058825, 102.38235294117648, 1.0588235294117658]], 'ys': [[0.8219476744186065, 0.8219476744186065, 106.32892441860464, 105.83125], [105.83125, 106.32892441860464, 211.33822674418604, 212.83124999999998]]}",dark,FALSE,4,"(7200, 9000)",0.098278734,0.90283176,1068.262762,108.3952981
17,1,1,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,0,"(0, 1800)",0.511382565,0.489727929,1821.208609,181.7596136
17,1,1,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,1,"(1800, 3600)",0.302609661,0.697390339,1670.041134,166.6728511
17,1,1,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,2,"(3600, 5400)",0.177679067,0.826762909,1109.558186,110.7357313
17,1,1,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,3,"(5400, 7200)",0.424208773,0.576901721,1370.357052,136.763887
17,1,1,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.7602739726027392, 106.48630136986301, 106.48630136986301, 2.513698630136986], [2.513698630136986, 106.48630136986301, 106.48630136986301, 2.513698630136986]], 'ys': [[2.3087099542334166, 2.3087099542334166, 110.06385869565217, 109.56729118993135], [109.56729118993135, 110.06385869565217, 214.839602402746, 215.33616990846681]]}",dark,FALSE,4,"(7200, 9000)",0.422543032,0.579677957,1222.924403,122.0498661
18,1,2,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",light,FALSE,0,"(0, 1800)",0.675735702,0.324264298,1806.865005,180.8526588
18,1,2,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",light,FALSE,1,"(1800, 3600)",0.593003887,0.409217102,1606.898521,160.8376216
18,1,2,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",light,FALSE,2,"(3600, 5400)",0.453081621,0.547473626,1366.757928,136.8014791
18,1,2,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",light,FALSE,3,"(5400, 7200)",0.549139367,0.45530261,1345.929183,134.7166892
18,1,2,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[1.8260869565217406, 102.62318840579711, 104.17391304347827, 2.60144927536232], [2.60144927536232, 104.17391304347827, 103.39855072463769, 2.60144927536232]], 'ys': [[1.3155172413793041, 1.3155172413793041, 106.58448275862068, 107.08103448275861], [107.08103448275861, 106.58448275862068, 213.83965517241379, 213.83965517241379]]}",light,FALSE,4,"(7200, 9000)",0.229317046,0.776790672,1411.448455,141.2746416
19,1,3,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,0,"(0, 1800)",0.369239311,0.631871183,1132.703082,114.768031
19,1,3,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,1,"(1800, 3600)",0.288728484,0.717934481,1232.997877,124.9301258
19,1,3,21J_LD1_17_18_19_20_2024-05-26 14-01-04.mkv,98,TRUE,0.5,50,1860,"{'xs': [[4.000000000000002, 109.00000000000001, 106.00000000000001, 1.0000000000000018], [1.0000000000000018, 106.00000000000001, 108.25000000000001, 2.5000000000000018]], 'ys': [[2.8051724137930973, 1.812068965517235, 110.55689655172414, 110.0603448275862], [110.0603448275862, 110.55689655172414, 215.32931034482758, 214.83275862068965]]}",dark,FALSE,2,"(3600, 5400)",0.275957801,0.731815658,945.217056,95.77152399
