Animal,Experiment,din,state,time,rewarded
05,25c5,4,0.0,1761063960.585439,
05,25c5,5,1.0,1761063963.112098,1.0
05,25c5,5,0.0,1761063963.1286814,
05,25c5,5,1.0,1761063963.3032548,0.0
05,25c5,5,0.0,1761063963.3355136,
05,25c5,5,1.0,1761063963.4292414,0.0
05,25c5,5,0.0,1761063963.4459248,
05,25c5,5,1.0,1761063963.523581,0.0
05,25c5,5,0.0,1761063963.5711906,
05,25c5,5,1.0,1761063963.6495385,0.0
05,25c5,5,0.0,1761063963.681455,
05,25c5,5,1.0,1761063963.7593243,0.0
05,25c5,5,0.0,1761063963.7908697,
05,25c5,5,1.0,1761063963.869097,0.0
05,25c5,5,0.0,1761063963.9159946,
05,25c5,5,1.0,1761063963.9768174,0.0
05,25c5,5,0.0,1761063964.0246315,
05,25c5,5,1.0,1761063964.0878768,0.0
05,25c5,5,0.0,1761063964.134543,
05,25c5,5,1.0,1761063964.2117555,0.0
05,25c5,5,0.0,1761063964.258088,
05,25c5,5,1.0,1761063964.336875,0.0
05,25c5,5,0.0,1761063964.383428,
05,25c5,5,1.0,1761063964.4459467,0.0
05,25c5,5,0.0,1761063964.493842,
05,25c5,3,1.0,1761063966.6622632,1.0
05,25c5,3,0.0,1761063966.710107,
05,25c5,3,1.0,1761063966.8527496,0.0
05,25c5,3,0.0,1761063966.9003406,
05,25c5,3,1.0,1761063966.9634712,0.0
05,25c5,3,0.0,1761063966.994913,
05,25c5,3,1.0,1761063967.0582678,0.0
05,25c5,3,0.0,1761063967.1052556,
05,25c5,3,1.0,1761063967.167788,0.0
05,25c5,3,0.0,1761063967.1997857,
05,25c5,3,1.0,1761063967.2784295,0.0
05,25c5,3,0.0,1761063967.30938,
05,25c5,3,1.0,1761063967.3720407,0.0
05,25c5,3,0.0,1761063967.419896,
05,25c5,3,1.0,1761063967.4829068,0.0
05,25c5,3,0.0,1761063967.5458243,
05,25c5,3,1.0,1761063967.6094165,0.0
05,25c5,3,0.0,1761063967.6570787,
05,25c5,3,1.0,1761063967.719132,0.0
05,25c5,3,0.0,1761063967.765278,
05,25c5,3,1.0,1761063967.8130517,0.0
05,25c5,3,0.0,1761063967.875674,
05,25c5,3,1.0,1761063967.9389389,0.0
05,25c5,3,0.0,1761063968.0006645,
05,25c5,3,1.0,1761063968.0475175,0.0
05,25c5,3,0.0,1761063968.0943265,
05,25c5,3,1.0,1761063968.1576445,0.0
05,25c5,3,0.0,1761063968.2048495,
05,25c5,3,1.0,1761063968.2665076,0.0
05,25c5,3,0.0,1761063968.3143425,
05,25c5,3,1.0,1761063968.3781395,0.0
05,25c5,3,0.0,1761063968.424861,
05,25c5,3,1.0,1761063968.4865751,0.0
05,25c5,3,0.0,1761063968.5335193,
05,25c5,3,1.0,1761063968.596393,0.0
05,25c5,3,0.0,1761063968.6583982,
05,25c5,4,1.0,1761063970.4277434,1.0
05,25c5,4,0.0,1761063970.4443758,
05,25c5,4,1.0,1761063970.629748,0.0
05,25c5,4,0.0,1761063970.6457016,
05,25c5,4,1.0,1761063970.7238195,0.0
05,25c5,4,0.0,1761063970.755885,
05,25c5,4,1.0,1761063970.834417,0.0
05,25c5,4,0.0,1761063970.866332,
05,25c5,4,1.0,1761063970.929315,0.0
05,25c5,4,0.0,1761063970.9770105,
05,25c5,4,1.0,1761063971.054272,0.0
05,25c5,4,0.0,1761063971.101296,
05,25c5,4,1.0,1761063971.1638775,0.0
05,25c5,4,0.0,1761063971.2112474,
05,25c5,4,1.0,1761063971.272586,0.0
05,25c5,4,0.0,1761063971.3346107,
05,25c5,4,1.0,1761063971.4124525,0.0
05,25c5,4,0.0,1761063971.459298,
05,25c5,4,1.0,1761063971.5379028,0.0
05,25c5,4,0.0,1761063971.584053,
05,25c5,4,1.0,1761063971.648038,0.0
05,25c5,4,0.0,1761063971.696047,
05,25c5,4,1.0,1761063971.7596536,0.0
05,25c5,4,0.0,1761063971.822939,
05,25c5,4,1.0,1761063971.9016192,0.0
05,25c5,4,0.0,1761063971.9334638,
05,25c5,4,1.0,1761063972.0122545,0.0
05,25c5,4,0.0,1761063972.0750866,
05,25c5,4,1.0,1761063972.152906,0.0
05,25c5,4,0.0,1761063972.199,
05,25c5,5,1.0,1761063973.8411622,1.0
05,25c5,5,0.0,1761063973.8891482,
05,25c5,5,1.0,1761063974.0616786,0.0
05,25c5,5,0.0,1761063974.0935934,
05,25c5,5,1.0,1761063974.170621,0.0
05,25c5,5,0.0,1761063974.2009375,
05,25c5,5,1.0,1761063974.264526,0.0
05,25c5,5,0.0,1761063974.3121245,
05,25c5,5,1.0,1761063974.3886676,0.0
05,25c5,5,0.0,1761063974.4354875,
05,25c5,5,1.0,1761063974.5293374,0.0
05,25c5,5,0.0,1761063974.5601914,
05,25c5,5,1.0,1761063974.6392837,0.0
05,25c5,5,0.0,1761063974.6858711,
05,25c5,5,1.0,1761063974.747947,0.0
05,25c5,5,0.0,1761063974.810088,
05,25c5,5,1.0,1761063974.873132,0.0
05,25c5,5,0.0,1761063974.920241,
05,25c5,5,1.0,1761063975.000222,0.0
05,25c5,5,0.0,1761063975.046289,
05,25c5,5,1.0,1761063975.1086683,0.0
05,25c5,5,0.0,1761063975.1558852,
05,25c5,3,1.0,1761063977.4080424,1.0
05,25c5,3,0.0,1761063977.45452,
05,25c5,3,1.0,1761063977.5167391,0.0
05,25c5,3,0.0,1761063977.5472336,
05,25c5,3,1.0,1761063977.6097455,0.0
05,25c5,3,0.0,1761063977.6569705,
05,25c5,3,1.0,1761063977.7207406,0.0
05,25c5,3,0.0,1761063977.751547,
05,25c5,3,1.0,1761063977.8148608,0.0
05,25c5,3,0.0,1761063977.8781402,
05,25c5,3,1.0,1761063977.9415498,0.0
05,25c5,3,0.0,1761063977.9880023,
05,25c5,3,1.0,1761063978.051189,0.0
05,25c5,3,0.0,1761063978.0983105,
05,25c5,3,1.0,1761063978.1779432,0.0
05,25c5,3,0.0,1761063978.2243774,
05,25c5,3,1.0,1761063978.286759,0.0
05,25c5,3,0.0,1761063978.3338542,
05,25c5,3,1.0,1761063978.3966362,0.0
05,25c5,3,0.0,1761063978.4597354,
05,25c5,3,1.0,1761063978.5229228,0.0
05,25c5,3,0.0,1761063978.5708077,
05,25c5,3,1.0,1761063978.6340542,0.0
05,25c5,3,0.0,1761063978.6798575,
05,25c5,3,1.0,1761063978.7419815,0.0
05,25c5,3,0.0,1761063978.8039918,
05,25c5,3,1.0,1761063978.8671336,0.0
05,25c5,3,0.0,1761063978.9141357,
05,25c5,3,1.0,1761063978.9758444,0.0
05,25c5,3,0.0,1761063979.023663,
05,25c5,3,1.0,1761063979.0864882,0.0
05,25c5,3,0.0,1761063979.133505,
05,25c5,3,1.0,1761063979.1958413,0.0
05,25c5,3,0.0,1761063979.2580457,
05,25c5,3,1.0,1761063979.3206525,0.0
05,25c5,3,0.0,1761063979.366696,
05,25c5,4,1.0,1761063981.9708686,1.0
05,25c5,4,0.0,1761063982.001785,
05,25c5,4,1.0,1761063982.2701898,0.0
05,25c5,4,0.0,1761063982.301676,
05,25c5,4,1.0,1761063982.3651164,0.0
05,25c5,4,0.0,1761063982.4120383,
05,25c5,4,1.0,1761063982.4745677,0.0
05,25c5,4,0.0,1761063982.5227013,
05,25c5,4,1.0,1761063982.6001956,0.0
05,25c5,4,0.0,1761063982.6631584,
05,25c5,4,1.0,1761063982.7267208,0.0
05,25c5,4,0.0,1761063982.7906723,
05,25c5,4,1.0,1761063982.8544953,0.0
05,25c5,4,0.0,1761063982.9016037,
05,25c5,4,1.0,1761063982.9638083,0.0
05,25c5,4,0.0,1761063983.0108874,
05,25c5,4,1.0,1761063983.0892513,0.0
05,25c5,4,0.0,1761063983.1370022,
05,25c5,4,1.0,1761063983.2147005,0.0
05,25c5,4,0.0,1761063983.2605712,
05,25c5,4,1.0,1761063983.340292,0.0
05,25c5,4,0.0,1761063983.387557,
05,25c5,4,1.0,1761063983.4653714,0.0
05,25c5,4,0.0,1761063983.5122218,
05,25c5,4,1.0,1761063983.5755017,0.0
05,25c5,4,0.0,1761063983.6223707,
05,25c5,4,1.0,1761063983.7016735,0.0
05,25c5,4,0.0,1761063983.747692,
05,25c5,4,1.0,1761063983.827271,0.0
05,25c5,4,0.0,1761063983.8752513,
05,25c5,5,1.0,1761063985.6753583,1.0
05,25c5,5,0.0,1761063985.7074296,
05,25c5,5,1.0,1761063985.786256,0.0
05,25c5,5,0.0,1761063985.803072,
05,25c5,5,1.0,1761063985.8808954,0.0
05,25c5,5,0.0,1761063985.9128425,
05,25c5,5,1.0,1761063985.975318,0.0
05,25c5,5,0.0,1761063986.02289,
05,25c5,5,1.0,1761063986.0855072,0.0
05,25c5,5,0.0,1761063986.1488996,
05,25c5,5,1.0,1761063986.2107618,0.0
05,25c5,5,0.0,1761063986.2583878,
05,25c5,5,1.0,1761063986.3379948,0.0
05,25c5,5,0.0,1761063986.3858693,
05,25c5,5,1.0,1761063986.4630308,0.0
05,25c5,5,0.0,1761063986.5103996,
05,25c5,5,1.0,1761063986.5731325,0.0
05,25c5,5,0.0,1761063986.620464,
05,25c5,5,1.0,1761063986.7158508,0.0
05,25c5,5,0.0,1761063986.7477949,
05,25c5,3,1.0,1761063988.7106054,1.0
05,25c5,3,0.0,1761063988.7579143,
05,25c5,3,1.0,1761063988.8053558,0.0
05,25c5,3,0.0,1761063988.851769,
05,25c5,3,1.0,1761063988.8995218,0.0
05,25c5,3,0.0,1761063988.9473703,
05,25c5,3,1.0,1761063989.0112364,0.0
05,25c5,3,0.0,1761063989.058143,
05,25c5,3,1.0,1761063989.1373956,0.0
05,25c5,3,0.0,1761063989.16851,
05,25c5,3,1.0,1761063989.2316737,0.0
05,25c5,3,0.0,1761063989.2942915,
05,25c5,3,1.0,1761063989.3574114,0.0
05,25c5,3,0.0,1761063989.404175,
05,25c5,3,1.0,1761063989.465346,0.0
05,25c5,3,0.0,1761063989.5131955,
05,25c5,3,1.0,1761063989.5917244,0.0
05,25c5,3,0.0,1761063989.6394942,
05,25c5,3,1.0,1761063989.7009332,0.0
05,25c5,3,0.0,1761063989.7478075,
05,25c5,3,1.0,1761063989.8109407,0.0
05,25c5,3,0.0,1761063989.8730297,
05,25c5,3,1.0,1761063989.9352694,0.0
05,25c5,3,0.0,1761063989.9825644,
05,25c5,3,1.0,1761063990.0460825,0.0
05,25c5,3,0.0,1761063990.1089146,
05,25c5,3,1.0,1761063990.1564891,0.0
05,25c5,3,0.0,1761063990.219927,
05,25c5,3,1.0,1761063990.2980475,0.0
05,25c5,3,0.0,1761063990.3460026,
05,25c5,3,1.0,1761063990.4083638,0.0
05,25c5,3,0.0,1761063990.4561236,
05,25c5,5,1.0,1761063994.1862082,0.0
05,25c5,5,0.0,1761063994.2171977,
05,25c5,4,1.0,1761063995.8122146,1.0
05,25c5,4,0.0,1761063995.859489,
05,25c5,4,1.0,1761063996.1083,0.0
05,25c5,4,0.0,1761063996.1395442,
05,25c5,4,1.0,1761063996.21751,0.0
05,25c5,4,0.0,1761063996.2643173,
05,25c5,4,1.0,1761063996.3275428,0.0
05,25c5,4,0.0,1761063996.373857,
05,25c5,4,1.0,1761063996.4369278,0.0
05,25c5,4,0.0,1761063996.500602,
05,25c5,4,1.0,1761063996.5632708,0.0
05,25c5,4,0.0,1761063996.625568,
05,25c5,4,1.0,1761063996.7047184,0.0
05,25c5,4,0.0,1761063996.7672791,
05,25c5,4,1.0,1761063996.8282812,0.0
05,25c5,4,0.0,1761063996.9079008,
05,25c5,4,1.0,1761063996.9545577,0.0
05,25c5,4,0.0,1761063997.033369,
05,25c5,4,1.0,1761063997.081768,0.0
05,25c5,4,0.0,1761063997.141674,
05,25c5,4,1.0,1761063997.203958,0.0
05,25c5,4,0.0,1761063997.2518885,
05,25c5,4,1.0,1761063997.3469284,0.0
05,25c5,4,0.0,1761063997.364004,
05,25c5,5,1.0,1761064002.5348709,1.0
05,25c5,5,0.0,1761064002.5664463,
05,25c5,5,1.0,1761064002.6291566,0.0
05,25c5,5,0.0,1761064002.6602387,
05,25c5,5,1.0,1761064002.7241647,0.0
05,25c5,5,0.0,1761064002.757079,
05,25c5,5,1.0,1761064002.8193226,0.0
05,25c5,5,0.0,1761064002.8673344,
05,25c5,5,1.0,1761064002.929712,0.0
05,25c5,5,0.0,1761064002.976596,
05,25c5,5,1.0,1761064003.0238428,0.0
05,25c5,5,0.0,1761064003.070814,
05,25c5,5,1.0,1761064003.150013,0.0
05,25c5,5,0.0,1761064003.197072,
05,25c5,5,1.0,1761064003.260012,0.0
05,25c5,5,0.0,1761064003.3060544,
05,25c5,5,1.0,1761064003.3697498,0.0
05,25c5,5,0.0,1761064003.40166,
05,25c5,5,1.0,1761064003.4645042,0.0
05,25c5,5,0.0,1761064003.5276735,
05,25c5,5,1.0,1761064003.5917642,0.0
05,25c5,5,0.0,1761064003.6386683,
05,25c5,5,1.0,1761064003.7014134,0.0
05,25c5,5,0.0,1761064003.749435,
05,25c5,5,1.0,1761064003.81157,0.0
05,25c5,5,0.0,1761064003.8431969,
05,25c5,3,1.0,1761064005.78605,1.0
05,25c5,3,0.0,1761064005.8028157,
05,25c5,3,1.0,1761064005.8804083,0.0
05,25c5,3,0.0,1761064005.8960135,
05,25c5,3,1.0,1761064005.9757683,0.0
05,25c5,3,0.0,1761064006.0077715,
05,25c5,3,1.0,1761064006.0710094,0.0
05,25c5,3,0.0,1761064006.1021578,
05,25c5,3,1.0,1761064006.1652474,0.0
05,25c5,3,0.0,1761064006.2128975,
05,25c5,3,1.0,1761064006.260591,0.0
05,25c5,3,0.0,1761064006.3234234,
05,25c5,3,1.0,1761064006.371107,0.0
05,25c5,3,0.0,1761064006.418276,
05,25c5,3,1.0,1761064006.4815843,0.0
05,25c5,3,0.0,1761064006.545267,
05,25c5,3,1.0,1761064006.593229,0.0
05,25c5,3,0.0,1761064006.6547148,
05,25c5,3,1.0,1761064006.7179377,0.0
05,25c5,3,0.0,1761064006.7646358,
05,25c5,3,1.0,1761064006.826894,0.0
05,25c5,3,0.0,1761064006.8898656,
05,25c5,3,1.0,1761064006.937235,0.0
05,25c5,3,0.0,1761064006.9994338,
05,25c5,3,1.0,1761064007.0624733,0.0
05,25c5,3,0.0,1761064007.108882,
05,25c5,3,1.0,1761064007.1723428,0.0
05,25c5,3,0.0,1761064007.2192914,
05,25c5,3,1.0,1761064007.2980826,0.0
05,25c5,3,0.0,1761064007.344979,
05,25c5,3,1.0,1761064007.3923204,0.0
05,25c5,3,0.0,1761064007.4548304,
05,25c5,3,1.0,1761064007.5179386,0.0
05,25c5,3,0.0,1761064007.5654614,
05,25c5,3,1.0,1761064007.6281333,0.0
05,25c5,3,0.0,1761064007.6743784,
05,25c5,4,1.0,1761064009.4254296,1.0
05,25c5,4,0.0,1761064009.441126,
05,25c5,4,1.0,1761064009.7221975,0.0
05,25c5,4,0.0,1761064009.753715,
05,25c5,4,1.0,1761064009.8192234,0.0
05,25c5,4,0.0,1761064009.863276,
05,25c5,4,1.0,1761064009.927135,0.0
05,25c5,4,0.0,1761064009.9739594,
05,25c5,4,1.0,1761064010.0379057,0.0
05,25c5,4,0.0,1761064010.0996609,
05,25c5,4,1.0,1761064010.162901,0.0
05,25c5,4,0.0,1761064010.2102964,
05,25c5,4,1.0,1761064010.2875607,0.0
05,25c5,4,0.0,1761064010.349428,
05,25c5,4,1.0,1761064010.4119256,0.0
05,25c5,4,0.0,1761064010.4582725,
05,25c5,4,1.0,1761064010.5360117,0.0
05,25c5,4,0.0,1761064010.5827303,
05,25c5,4,1.0,1761064010.645763,0.0
05,25c5,4,0.0,1761064010.7093084,
05,25c5,4,1.0,1761064010.772889,0.0
05,25c5,4,0.0,1761064010.8355205,
05,25c5,4,1.0,1761064010.8975065,0.0
05,25c5,4,0.0,1761064010.945412,
05,25c5,4,1.0,1761064011.0085914,0.0
05,25c5,4,0.0,1761064011.0713415,
05,25c5,4,1.0,1761064011.1322486,0.0
05,25c5,4,0.0,1761064011.1801212,
05,25c5,4,1.0,1761064011.2592416,0.0
05,25c5,4,0.0,1761064011.290536,
05,25c5,5,1.0,1761064012.841855,1.0
05,25c5,5,0.0,1761064012.8730645,
05,25c5,5,1.0,1761064013.0608778,0.0
05,25c5,5,0.0,1761064013.0768352,
05,25c5,5,1.0,1761064013.1534612,0.0
05,25c5,5,0.0,1761064013.200612,
05,25c5,5,1.0,1761064013.2637322,0.0
05,25c5,5,0.0,1761064013.3109262,
05,25c5,5,1.0,1761064013.373294,0.0
05,25c5,5,0.0,1761064013.4191132,
05,25c5,5,1.0,1761064013.4981942,0.0
05,25c5,5,0.0,1761064013.5449548,
05,25c5,5,1.0,1761064013.607471,0.0
05,25c5,5,0.0,1761064013.654328,
05,25c5,5,1.0,1761064013.7336483,0.0
05,25c5,5,0.0,1761064013.780922,
05,25c5,5,1.0,1761064013.8447592,0.0
05,25c5,5,0.0,1761064013.8919764,
05,25c5,3,1.0,1761064016.2149818,1.0
05,25c5,3,0.0,1761064016.231937,
05,25c5,3,1.0,1761064016.3106468,0.0
05,25c5,3,0.0,1761064016.341322,
05,25c5,3,1.0,1761064016.404641,0.0
05,25c5,3,0.0,1761064016.4365282,
05,25c5,3,1.0,1761064016.498777,0.0
05,25c5,3,0.0,1761064016.5452423,
05,25c5,3,1.0,1761064016.6082847,0.0
05,25c5,3,0.0,1761064016.6549268,
05,25c5,3,1.0,1761064016.7189713,0.0
05,25c5,3,0.0,1761064016.7814133,
05,25c5,3,1.0,1761064016.827786,0.0
05,25c5,3,0.0,1761064016.8905842,
05,25c5,3,1.0,1761064016.952503,0.0
05,25c5,3,0.0,1761064016.9994743,
05,25c5,3,1.0,1761064017.0615623,0.0
05,25c5,3,0.0,1761064017.1080737,
05,25c5,3,1.0,1761064017.170849,0.0
05,25c5,3,0.0,1761064017.234687,
05,25c5,3,1.0,1761064017.297964,0.0
05,25c5,3,0.0,1761064017.3448997,
05,25c5,3,1.0,1761064017.4075449,0.0
05,25c5,3,0.0,1761064017.4699397,
05,25c5,3,1.0,1761064017.516777,0.0
05,25c5,3,0.0,1761064017.5782993,
05,25c5,3,1.0,1761064017.6400683,0.0
05,25c5,3,0.0,1761064017.7028537,
05,25c5,3,1.0,1761064017.7663493,0.0
05,25c5,3,0.0,1761064017.8130977,
05,25c5,3,1.0,1761064017.87577,0.0
05,25c5,3,0.0,1761064017.9231343,
05,25c5,3,1.0,1761064017.985273,0.0
05,25c5,3,0.0,1761064018.0476654,
05,25c5,4,1.0,1761064020.794112,1.0
05,25c5,4,0.0,1761064020.8258922,
05,25c5,4,1.0,1761064020.9986591,0.0
05,25c5,4,0.0,1761064021.0297697,
05,25c5,4,1.0,1761064021.0922928,0.0
05,25c5,4,0.0,1761064021.1242366,
05,25c5,4,1.0,1761064021.201885,0.0
05,25c5,4,0.0,1761064021.249486,
05,25c5,4,1.0,1761064021.3126569,0.0
05,25c5,4,0.0,1761064021.360538,
05,25c5,4,1.0,1761064021.423823,0.0
05,25c5,4,0.0,1761064021.471666,
05,25c5,4,1.0,1761064021.5510917,0.0
05,25c5,4,0.0,1761064021.613536,
05,25c5,4,1.0,1761064021.6774073,0.0
05,25c5,4,0.0,1761064021.7400649,
05,25c5,4,1.0,1761064021.804182,0.0
05,25c5,4,0.0,1761064021.8666377,
05,25c5,4,1.0,1761064021.928126,0.0
05,25c5,4,0.0,1761064021.976834,
05,25c5,4,1.0,1761064022.0397468,0.0
05,25c5,4,0.0,1761064022.0871065,
05,25c5,4,1.0,1761064022.1958194,0.0
05,25c5,4,0.0,1761064022.2272358,
05,25c5,4,1.0,1761064022.321572,0.0
05,25c5,4,0.0,1761064022.3528366,
05,25c5,4,1.0,1761064022.4168105,0.0
05,25c5,4,0.0,1761064022.462907,
05,25c5,4,1.0,1761064022.526086,0.0
05,25c5,4,0.0,1761064022.5739648,
05,25c5,4,1.0,1761064022.6512697,0.0
05,25c5,4,0.0,1761064022.6971192,
05,25c5,4,1.0,1761064022.775659,0.0
05,25c5,4,0.0,1761064022.8236003,
05,25c5,4,1.0,1761064022.8867044,0.0
05,25c5,4,0.0,1761064022.9338243,
05,25c5,4,1.0,1761064023.0112362,0.0
05,25c5,4,0.0,1761064023.0587623,
05,25c5,5,1.0,1761064024.6658823,1.0
05,25c5,5,0.0,1761064024.697564,
05,25c5,5,1.0,1761064024.776007,0.0
05,25c5,5,0.0,1761064024.792935,
05,25c5,5,1.0,1761064024.8713937,0.0
05,25c5,5,0.0,1761064024.9027498,
05,25c5,5,1.0,1761064024.9669957,0.0
05,25c5,5,0.0,1761064025.0119903,
05,25c5,5,1.0,1761064025.0896573,0.0
05,25c5,5,0.0,1761064025.1214206,
05,25c5,5,1.0,1761064025.1990476,0.0
05,25c5,5,0.0,1761064025.2467167,
05,25c5,5,1.0,1761064025.3247287,0.0
05,25c5,5,0.0,1761064025.372029,
05,25c5,5,1.0,1761064025.435068,0.0
05,25c5,5,0.0,1761064025.4822104,
05,25c5,5,1.0,1761064025.5606542,0.0
05,25c5,5,0.0,1761064025.6076322,
05,25c5,5,1.0,1761064025.670053,0.0
05,25c5,5,0.0,1761064025.71914,
05,25c5,5,1.0,1761064025.7966566,0.0
05,25c5,5,0.0,1761064025.8430057,
05,25c5,5,1.0,1761064025.9055424,0.0
05,25c5,5,0.0,1761064025.952054,
05,25c5,5,1.0,1761064026.0158775,0.0
05,25c5,5,0.0,1761064026.0627117,
05,25c5,5,1.0,1761064026.141327,0.0
05,25c5,5,0.0,1761064026.171953,
05,25c5,3,1.0,1761064028.050859,1.0
05,25c5,3,0.0,1761064028.0972297,
05,25c5,3,1.0,1761064028.14359,0.0
05,25c5,3,0.0,1761064028.1906211,
05,25c5,3,1.0,1761064028.237398,0.0
05,25c5,3,0.0,1761064028.2839804,
05,25c5,3,1.0,1761064028.3464782,0.0
05,25c5,3,0.0,1761064028.3934815,
05,25c5,3,1.0,1761064028.4400456,0.0
05,25c5,3,0.0,1761064028.5040135,
05,25c5,3,1.0,1761064028.5513363,0.0
05,25c5,3,0.0,1761064028.6134765,
05,25c5,3,1.0,1761064028.660159,0.0
05,25c5,3,0.0,1761064028.7225518,
05,25c5,3,1.0,1761064028.7864518,0.0
05,25c5,3,0.0,1761064028.850331,
05,25c5,3,1.0,1761064028.9126148,0.0
05,25c5,3,0.0,1761064028.9605672,
05,25c5,3,1.0,1761064029.0245054,0.0
05,25c5,3,0.0,1761064029.0854428,
05,25c5,3,1.0,1761064029.1492374,0.0
05,25c5,3,0.0,1761064029.196921,
05,25c5,3,1.0,1761064029.2599983,0.0
05,25c5,3,0.0,1761064029.3237102,
05,25c5,3,1.0,1761064029.3860288,0.0
05,25c5,3,0.0,1761064029.4496346,
05,25c5,4,1.0,1761064032.4337437,1.0
05,25c5,4,0.0,1761064032.4648254,
05,25c5,4,1.0,1761064032.653509,0.0
05,25c5,4,0.0,1761064032.6699903,
05,25c5,4,1.0,1761064032.7481778,0.0
05,25c5,4,0.0,1761064032.7955098,
05,25c5,4,1.0,1761064032.858541,0.0
05,25c5,4,0.0,1761064032.906413,
05,25c5,4,1.0,1761064032.968935,0.0
05,25c5,4,0.0,1761064033.0320995,
05,25c5,4,1.0,1761064033.0795937,0.0
05,25c5,4,0.0,1761064033.1434684,
05,25c5,4,1.0,1761064033.2229576,0.0
05,25c5,4,0.0,1761064033.2698872,
05,25c5,4,1.0,1761064033.3486686,0.0
05,25c5,4,0.0,1761064033.396092,
05,25c5,4,1.0,1761064033.4596772,0.0
05,25c5,4,0.0,1761064033.5389376,
05,25c5,4,1.0,1761064033.5869057,0.0
05,25c5,4,0.0,1761064033.6658268,
05,25c5,4,1.0,1761064033.727936,0.0
05,25c5,4,0.0,1761064033.7758808,
05,25c5,4,1.0,1761064033.837545,0.0
05,25c5,4,0.0,1761064033.9001536,
05,25c5,4,1.0,1761064033.963202,0.0
05,25c5,4,0.0,1761064034.0255597,
05,25c5,4,1.0,1761064034.0888832,0.0
05,25c5,4,0.0,1761064034.1363003,
05,25c5,4,1.0,1761064034.1985729,0.0
05,25c5,4,0.0,1761064034.2613811,
05,25c5,4,1.0,1761064034.3245654,0.0
05,25c5,4,0.0,1761064034.3865905,
05,25c5,4,1.0,1761064034.449095,0.0
05,25c5,4,0.0,1761064034.495258,
05,25c5,5,1.0,1761064036.8375533,1.0
05,25c5,5,0.0,1761064036.8696704,
05,25c5,5,1.0,1761064037.0418684,0.0
05,25c5,5,0.0,1761064037.073086,
05,25c5,5,1.0,1761064037.1519165,0.0
05,25c5,5,0.0,1761064037.1834416,
05,25c5,5,1.0,1761064037.261269,0.0
05,25c5,5,0.0,1761064037.3085823,
05,25c5,5,1.0,1761064037.3717608,0.0
05,25c5,5,0.0,1761064037.419806,
05,25c5,5,1.0,1761064037.4995427,0.0
05,25c5,5,0.0,1761064037.54573,
05,25c5,5,1.0,1761064037.6078534,0.0
05,25c5,5,0.0,1761064037.6549602,
05,25c5,5,1.0,1761064037.7341423,0.0
05,25c5,5,0.0,1761064037.7820475,
05,25c5,5,1.0,1761064037.860005,0.0
05,25c5,5,0.0,1761064037.9061065,
05,25c5,3,1.0,1761064039.896736,1.0
05,25c5,3,0.0,1761064039.928245,
05,25c5,3,1.0,1761064039.9901173,0.0
05,25c5,3,0.0,1761064040.0219483,
05,25c5,3,1.0,1761064040.0853057,0.0
05,25c5,3,0.0,1761064040.1327827,
05,25c5,3,1.0,1761064040.1788146,0.0
05,25c5,3,0.0,1761064040.2267466,
05,25c5,3,1.0,1761064040.2895937,0.0
05,25c5,3,0.0,1761064040.3374658,
05,25c5,3,1.0,1761064040.4010315,0.0
05,25c5,3,0.0,1761064040.4489045,
05,25c5,3,1.0,1761064040.5118816,0.0
05,25c5,3,0.0,1761064040.5747142,
05,25c5,3,1.0,1761064040.6214185,0.0
05,25c5,3,0.0,1761064040.6838126,
05,25c5,3,1.0,1761064040.7465882,0.0
05,25c5,3,0.0,1761064040.7944682,
05,25c5,3,1.0,1761064040.8740056,0.0
05,25c5,3,0.0,1761064040.9211571,
05,25c5,3,1.0,1761064040.9680228,0.0
05,25c5,3,0.0,1761064041.0311446,
05,25c5,3,1.0,1761064041.0785663,0.0
05,25c5,3,0.0,1761064041.156737,
05,25c5,3,1.0,1761064041.2045815,0.0
05,25c5,3,0.0,1761064041.2525313,
05,25c5,3,1.0,1761064041.3155732,0.0
05,25c5,3,0.0,1761064041.3787713,
05,25c5,3,1.0,1761064041.442084,0.0
05,25c5,3,0.0,1761064041.4900286,
05,25c5,3,1.0,1761064041.5691853,0.0
05,25c5,3,0.0,1761064041.5861614,
05,25c5,4,1.0,1761064045.0290613,1.0
05,25c5,4,0.0,1761064045.045308,
05,25c5,4,1.0,1761064045.1083047,0.0
05,25c5,4,0.0,1761064045.1560369,
05,25c5,4,1.0,1761064045.2188065,0.0
05,25c5,4,0.0,1761064045.2490213,
05,25c5,4,1.0,1761064045.3280163,0.0
05,25c5,4,0.0,1761064045.37508,
05,25c5,4,1.0,1761064045.437942,0.0
05,25c5,4,0.0,1761064045.501274,
05,25c5,4,1.0,1761064045.547953,0.0
05,25c5,4,0.0,1761064045.5649078,
05,25c5,4,1.0,1761064045.5808668,0.0
05,25c5,4,0.0,1761064045.6287515,
05,25c5,4,1.0,1761064045.6911902,0.0
05,25c5,4,0.0,1761064045.770152,
05,25c5,4,1.0,1761064056.1788857,0.0
05,25c5,4,0.0,1761064056.2108612,
05,25c5,4,1.0,1761064056.2729604,0.0
05,25c5,4,0.0,1761064056.303922,
05,25c5,4,1.0,1761064056.3984387,0.0
05,25c5,4,0.0,1761064056.4147186,
05,25c5,5,1.0,1761064068.5986712,1.0
05,25c5,5,0.0,1761064068.6299903,
05,25c5,5,1.0,1761064068.804475,0.0
