Animal,TestNumber,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),Distance_px,Distance_cm
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",3.148663769,0.672923405
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",13.78423465,2.974102694
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",19.41875246,4.150120172
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",13.40048023,2.891303388
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",9.941144329,2.124592901
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",9.336088429,2.014365429
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",10.31215422,2.203884071
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",2.217529047,0.478456677
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",8.567419387,1.83100434
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",2.914588588,0.628855065
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",4.287798958,0.916376116
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",30.34655086,6.547607536
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",10.95547358,2.341372443
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",24.91207581,5.375058802
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",3.549915285,0.75867773
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",9.051321652,1.952923814
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",6.558788161,1.401725426
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",28.82287861,6.218858217
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",1.76019908,0.376184707
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",18.35430696,3.960146875
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",12.93227649,2.763849101
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",12.01430689,2.592220996
25,2,1,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",8.292906422,1.772336215
26,2,2,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",74.26791673,16.02413314
27,2,1,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",21.37272983,4.567718621
28,2,2,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",6.817310807,1.470911005
29,2,1,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",10.56601328,2.258138104
30,2,2,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",3.618106944,0.780647013
31,2,1,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",18.16962132,3.883159442
32,2,2,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,525,"(15720, 15750)",15.52842355,3.350430945
1,2,1,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",11.4560821,2.448361062
2,2,2,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",25.11819857,5.419532091
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",5.373815243,1.148476406
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",16.37063113,3.532146643
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",34.40721146,7.353410713
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",4.318814773,0.931832559
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",9.556849126,2.04246243
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",11.09229717,2.393287094
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",9.821925337,2.099113759
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",10.91703796,2.355472961
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",13.12576858,2.805201678
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",50.50245405,10.89646893
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",4.699298423,1.004320603
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",21.11430321,4.555646915
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",28.95503029,6.188186165
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",4.788007258,1.033066082
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",2.29134188,0.489699026
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",18.12594399,3.910875012
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",15.23201208,3.255342006
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",55.09500765,11.88736371
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",3.29498644,0.704195067
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",25.5593851,5.514723016
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",16.89549107,3.610855974
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",1.194735506,0.257777539
25,2,1,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",25.85210393,5.525037628
26,2,2,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",23.43026226,5.055340966
27,2,1,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",12.24032346,2.61596688
28,2,2,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",6.29276786,1.357735001
29,2,1,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",9.383215618,2.005353974
30,2,2,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",5.103178571,1.101067816
31,2,1,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",15.534811,3.320055324
32,2,2,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,526,"(15750, 15780)",9.901676588,2.136397396
1,2,1,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",15.01803488,3.209611412
2,2,2,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",17.73800057,3.827171884
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",10.40441879,2.223602592
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",30.30659142,6.538985841
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",11.24189486,2.40258558
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",5.916581554,1.276568601
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",6.113399164,1.306538164
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",7.156216973,1.544033798
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",15.82825885,3.38277016
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",5.895128489,1.271939862
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",13.76230001,2.941239351
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",68.11463706,14.69649427
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",2.267701238,0.484646615
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",10.20562628,2.201977939
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",24.09955694,5.150488303
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",16.89263387,3.644774569
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",2.079537555,0.444432812
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",21.32979541,4.602141766
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",3.648973159,0.779848095
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",14.25092199,3.074795704
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",1.33461733,0.285230594
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",39.02321579,8.419694973
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",8.345869389,1.783655308
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",8.721069052,1.881668125
25,2,1,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",14.62041751,3.124633766
26,2,2,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",17.50096721,3.776029285
27,2,1,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",25.68470036,5.489260616
28,2,2,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",8.596220609,1.854730678
29,2,1,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",13.74038181,2.936555055
30,2,2,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",5.527738777,1.192671426
31,2,1,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",6.106160522,1.304991143
32,2,2,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,527,"(15780, 15810)",6.10353296,1.316905456
1,2,1,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",5.235905943,1.119002826
2,2,2,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",18.22975453,3.933273297
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",26.12863985,5.584138093
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",42.78521217,9.231387741
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",7.852755399,1.678268398
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",5.447637363,1.17538865
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",12.97584874,2.773161238
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",8.171282219,1.76304547
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",11.19046998,2.391595201
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",14.91546231,3.218177707
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",13.73571007,2.935556625
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",11.33027028,2.444632453
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",1.464837724,0.313060924
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",23.21611591,5.009136498
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",3.929586494,0.839819974
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",12.22931036,2.638610398
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",1.658724917,0.35449794
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",8.196557455,1.768498885
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",4.559274645,0.974395122
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",6.329383693,1.365635276
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",6.383282051,1.364216762
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",39.20417496,8.458738937
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",9.015030016,1.926666402
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",2.416533991,0.521394219
25,2,1,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",11.39656259,2.435640724
26,2,2,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",23.2360765,5.013443217
27,2,1,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",4.542202593,0.970746532
28,2,2,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",5.052592432,1.090153291
29,2,1,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",15.60415465,3.334875251
30,2,2,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",17.73422391,3.826357026
31,2,1,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",19.42973304,4.15246691
32,2,2,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,528,"(15810, 15840)",6.262679466,1.351243094
1,2,1,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",6.998167328,1.495628283
2,2,2,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",34.48836296,7.441249789
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",72.04590098,15.39744366
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",53.05891504,11.44805397
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",3.859296022,0.824797695
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",16.60129753,3.581915497
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",37.86914276,8.093284757
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",10.01961828,2.161844635
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",7.423329491,1.586492723
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",2.118276173,0.457041761
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",25.41739466,5.432132806
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",14.60401989,3.150980522
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",7.260531098,1.551699917
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",27.96836456,6.034487259
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",5.819438341,1.243713699
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",5.623874443,1.21341377
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",2.642841182,0.56482045
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",7.258417991,1.56608481
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",4.80282853,1.026446761
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",13.70064086,2.9560664
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",10.71444851,2.289861256
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",35.5817461,7.677159424
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",14.10981833,3.015509971
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",5.289171396,1.141197846
25,2,1,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",7.858840533,1.679568896
26,2,2,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",18.73116143,4.04145744
27,2,1,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",21.32323434,4.557140587
28,2,2,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",4.530298487,0.977462534
29,2,1,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",20.09015121,4.293609591
30,2,2,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",13.76446547,2.969837273
31,2,1,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",17.4701158,3.733663125
32,2,2,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,529,"(15840, 15870)",10.8057324,2.331457543
1,2,1,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",6.318473105,1.35036598
2,2,2,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",17.03354058,3.675176766
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",10.17853783,2.175327959
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",26.45717195,5.708430565
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",6.1023819,1.304183586
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",4.230034616,0.912677248
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",55.14385507,11.78518681
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",8.123443144,1.752723655
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",6.798411587,1.452937058
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",12.98526897,2.801716918
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",8.24007533,1.761045305
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",14.38667281,3.10408546
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",4.415013434,0.943564029
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",27.23672294,5.876627403
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",4.892564408,1.045624856
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",23.54990478,5.081155176
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",3.435255428,0.734172954
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",2.187181047,0.471908757
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",6.638643649,1.418791912
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",8.233925414,1.77656144
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",8.377373436,1.790388263
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",43.8248773,9.455707115
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",35.20571322,7.524064221
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",6.783217707,1.463555037
25,2,1,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",22.93500207,4.901602971
26,2,2,250611_10N6d_Loc2_25_26.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",15.69017013,3.385329576
27,2,1,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",14.96507283,3.198292515
28,2,2,250611_10N6d_Loc2_27_28.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",8.324750004,1.79615786
29,2,1,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",54.80939631,11.71370724
30,2,2,250611_10N6d_Loc2_29_30.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",25.53148493,5.508703243
31,2,1,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",32.62119387,6.971708147
32,2,2,250611_10N6d_Loc2_31_32.avi,99,TRUE,0.9,100,0,530,"(15870, 15900)",10.86847953,2.344995938
1,2,1,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",5.17581502,1.106160366
2,2,2,250611_10N6d_Loc2_01_02.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",3.450883958,0.744566785
3,2,1,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",9.768397103,2.087673858
4,2,2,250611_10N6d_Loc2_03_04.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",25.0835981,5.412066652
5,2,1,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",13.42770121,2.869729854
6,2,2,250611_10N6d_Loc2_05_06.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",3.827026996,0.82572385
7,2,1,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",38.10555304,8.143809685
8,2,2,250611_10N6d_Loc2_07_08.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",41.28364845,8.907408585
9,2,1,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",4.75505539,1.016236822
10,2,2,250611_10N6d_Loc2_09_10.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",21.38506434,4.614066655
11,2,1,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",6.221698874,1.329683668
12,2,2,250611_10N6d_Loc2_11_12.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",22.10084545,4.768504431
13,2,1,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",2.750843286,0.58790235
14,2,2,250611_10N6d_Loc2_13_14.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",15.89564698,3.429663504
15,2,1,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",2.514304664,0.537349993
16,2,2,250611_10N6d_Loc2_15_16.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",26.92815799,5.810051067
17,2,1,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",1.338689898,0.286100972
18,2,2,250611_10N6d_Loc2_17_18.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",8.336762342,1.798749656
19,2,1,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",4.217135057,0.901274029
20,2,2,250611_10N6d_Loc2_19_20.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",38.69274711,8.348392663
21,2,1,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",1.688452452,0.360851223
22,2,2,250611_10N6d_Loc2_21_22.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",29.07841904,6.273993921
23,2,1,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",6.165849546,1.31774771
24,2,2,250611_10N6d_Loc2_23_24.avi,99,TRUE,0.9,100,0,531,"(15900, 15930)",4.919355415,1.061405915
